file,classification,title,canonical_url,h1_count,article_element_count,stylesheet_references,analytics_presence,header_variant,navigation_variant,footer_variant,jsonld_types,obvious_malformed_html,literal_markdown_in_rendered_content,relative_link_style,phase1_included
insurance-basics/insurance-policy-review-basics.html,article,Insurance Policy Review Basics,https://homeprotectionbasics.com/insurance-basics/insurance-policy-review-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/insurance-proof-and-documents.html,article,Insurance Proof and Documents,https://homeprotectionbasics.com/insurance-basics/insurance-proof-and-documents.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/landlord-liability-basics.html,article,Landlord Liability Basics,https://homeprotectionbasics.com/insurance-basics/landlord-liability-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/liability-coverage-basics.html,article,Liability Coverage Basics,https://homeprotectionbasics.com/insurance-basics/liability-coverage-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/loss-of-use-coverage-basics.html,article,Loss of Use Coverage Basics,https://homeprotectionbasics.com/insurance-basics/loss-of-use-coverage-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/personal-property-coverage-basics.html,article,Personal Property Coverage Basics,https://homeprotectionbasics.com/insurance-basics/personal-property-coverage-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/personal-property-limits-explained.html,article,Personal Property Limits Explained,https://homeprotectionbasics.com/insurance-basics/personal-property-limits-explained.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/renewing-your-insurance-policy.html,article,Renewing Your Insurance Policy,https://homeprotectionbasics.com/insurance-basics/renewing-your-insurance-policy.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/replacing-damaged-items-guide.html,article,Replacing Damaged Items Guide,https://homeprotectionbasics.com/insurance-basics/replacing-damaged-items-guide.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/roof-age-and-insurance-impact.html,article,Roof Age and Insurance Impact,https://homeprotectionbasics.com/insurance-basics/roof-age-and-insurance-impact.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/scheduling-high-value-items.html,article,Scheduling High-Value Items,https://homeprotectionbasics.com/insurance-basics/scheduling-high-value-items.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/sewer-backup-coverage-basics.html,article,Sewer Backup Coverage Basics,https://homeprotectionbasics.com/insurance-basics/sewer-backup-coverage-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/storing-insurance-documents-safely.html,article,Storing Insurance Documents Safely,https://homeprotectionbasics.com/insurance-basics/storing-insurance-documents-safely.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/types-of-home-insurance-policies.html,article,Types of Home Insurance Policies,https://homeprotectionbasics.com/insurance-basics/types-of-home-insurance-policies.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/understanding-insurance-exclusions.html,article,Understanding Insurance Exclusions,https://homeprotectionbasics.com/insurance-basics/understanding-insurance-exclusions.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/understanding-policy-limits.html,article,Understanding Policy Limits,https://homeprotectionbasics.com/insurance-basics/understanding-policy-limits.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/what-does-renters-insurance-cover.html,article,What Does Renters Insurance Actually Cover?,https://homeprotectionbasics.com/insurance-basics/what-does-renters-insurance-cover.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/what-to-do-after-a-burglary.html,article,What to Do After a Burglary,https://homeprotectionbasics.com/insurance-basics/what-to-do-after-a-burglary.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/what-to-do-after-a-house-fire.html,article,What to Do After a House Fire,https://homeprotectionbasics.com/insurance-basics/what-to-do-after-a-house-fire.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/when-to-re-shop-insurance.html,article,When to Re-Shop Your Insurance,https://homeprotectionbasics.com/insurance-basics/when-to-re-shop-insurance.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/wildfire-insurance-basics.html,article,Wildfire Insurance Basics,https://homeprotectionbasics.com/insurance-basics/wildfire-insurance-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/wind-and-hail-coverage-basics.html,article,Wind and Hail Coverage Basics,https://homeprotectionbasics.com/insurance-basics/wind-and-hail-coverage-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
